Gen,No.,Pokémon,Biome,Excluded,Time,Weather,Context,Preset,Requirements,Bucket,Weight,Lv. Min,Lv. Max,canSeeSky,Hitbox W,Hitbox H,Hitbox Fixed
1,37,Vulpix (Alolan),Snowy Plains,,any,any,grounded,Natural,light ≥8; at: Crown Spire,rare,7.3,35,55,,0.7,1.1,FALSE
1,38,Ninetales,Forest,Freezing,any,any,grounded,Natural,light ≥8; ×2.5 twilight,uncommon,0.48,25,51,,1,2,FALSE
1,38,Ninetales,Taiga,Freezing,any,any,grounded,Natural,light ≥8; ×2.5 twilight,uncommon,0.48,25,51,,1,2,FALSE
1,38,Ninetales,Nether Forest,Nether Frozen,any,any,grounded,Natural,,common,0.1,25,51,,1,2,FALSE
1,38,Ninetales (Alolan),Snowy Forest,,any,any,grounded,Natural,light ≥8; ×2.5 twilight,uncommon,0.48,25,51,,1,2,FALSE
1,38,Ninetales (Alolan),Snowy Taiga,,any,any,grounded,Natural,light ≥8; ×2.5 twilight,uncommon,0.48,25,51,,1,2,FALSE
1,39,Jigglypuff,Floral,,any,any,grounded,Natural,light ≥8; ×1.5 night,common,0.95,16,27,,0.9,0.9,FALSE
1,39,Jigglypuff,Plains,Floral,any,any,grounded,Natural,light ≥8; ×1.5 night,common,0.19,16,27,,0.9,0.9,FALSE
1,39,Jigglypuff,Skyroot Grove,,any,any,grounded,Natural,light ≥8,common,0.95,16,27,,0.9,0.9,FALSE
1,39,Jigglypuff,Skyroot Meadow,,any,any,grounded,Natural,light ≥8,common,0.95,16,27,,0.9,0.9,FALSE
1,40,Wigglytuff,Floral,,any,any,grounded,Natural,light ≥8; ×1.5 night,common,0.05,22,44,,1,1.4,FALSE
1,40,Wigglytuff,Plains,Floral,any,any,grounded,Natural,light ≥8; ×1.5 night,common,0.01,22,44,,1,1.4,FALSE
1,40,Wigglytuff,Skyroot Grove,,any,any,grounded,Natural,light ≥8,common,0.05,22,44,,1,1.4,FALSE
1,40,Wigglytuff,Skyroot Meadow,,any,any,grounded,Natural,light ≥8,common,0.05,22,44,,1,1.4,FALSE
1,41,Zubat,Forest,"Spooky, Freezing",night,clear,grounded,Natural,light ≥8,common,1.8,1,25,,0.6,1.1,FALSE
1,41,Zubat,Swamp,"Spooky, Freezing",night,clear,grounded,Natural,light ≥8,common,1.8,1,25,,0.6,1.1,FALSE
1,41,Zubat,Forest,"Spooky, Freezing",any,any,grounded,Natural,light ≤7; ×0.25 night,common,1.8,1,25,,0.6,1.1,FALSE
1,41,Zubat,Swamp,"Spooky, Freezing",any,any,grounded,Natural,light ≤7; ×0.25 night,common,1.8,1,25,,0.6,1.1,FALSE
1,41,Zubat,Overworld,"Deep Dark, Forest, Swamp",any,any,grounded,Natural,light ≤7; ×1.5 day,common,9,1,25,,0.6,1.1,FALSE
1,41,Zubat,Overworld,"Deep Dark, Forest, Swamp",any,any,grounded,Derelict,×1.5 day,uncommon,8.4,1,25,FALSE,0.6,1.1,FALSE
1,41,Zubat,Spooky,,any,clear,grounded,Natural,light ≥8; ×1.5 night,common,9,1,25,,0.6,1.1,FALSE
1,41,Zubat,Deep Dark,,any,any,grounded,Natural,light ≤7,uncommon,8.4,1,25,,0.6,1.1,FALSE
1,41,Zubat,Aether,,any,any,grounded,Natural,light ≤7,common,9,1,25,,0.6,1.1,FALSE
1,42,Golbat,Forest,"Spooky, Freezing",night,clear,grounded,Natural,light ≥8,common,0.18,22,46,,0.8,1.2,FALSE
1,42,Golbat,Swamp,"Spooky, Freezing",night,clear,grounded,Natural,light ≥8,common,0.18,22,46,,0.8,1.2,FALSE
1,42,Golbat,Forest,"Spooky, Freezing",any,any,grounded,Natural,light ≤7; ×0.25 night,common,0.18,22,46,,0.8,1.2,FALSE
1,42,Golbat,Swamp,"Spooky, Freezing",any,any,grounded,Natural,light ≤7; ×0.25 night,common,0.18,22,46,,0.8,1.2,FALSE
1,42,Golbat,Overworld,"Deep Dark, Forest, Swamp",any,any,grounded,Natural,light ≤7; ×1.5 day,common,0.9,22,46,,0.8,1.2,FALSE
1,42,Golbat,Overworld,"Deep Dark, Forest, Swamp",any,any,grounded,Derelict,×1.5 day,uncommon,1.52,22,46,FALSE,0.8,1.2,FALSE
1,42,Golbat,Spooky,,any,clear,grounded,Natural,light ≥8; ×1.5 night,common,0.9,22,46,,0.8,1.2,FALSE
1,42,Golbat,Deep Dark,,any,any,grounded,Natural,light ≤7,uncommon,1.52,22,46,,0.8,1.2,FALSE
1,42,Golbat,Aether,,any,any,grounded,Natural,light ≤7,common,0.9,22,46,,0.8,1.2,FALSE
1,43,Oddish,Jungle,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,9,7,32,,0.6,1.1,FALSE
1,43,Oddish,Temperate,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,1.8,7,32,,0.6,1.1,FALSE
1,43,Oddish (Valencian),Savanna,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,1.8,7,32,,0.6,1.1,FALSE
1,43,Oddish (Valencian),Tropical Island,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,1.8,7,32,,0.6,1.1,FALSE
1,44,Gloom,Jungle,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,0.95,21,40,,0.6,0.8,FALSE
1,44,Gloom,Temperate,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,0.19,21,40,,0.6,0.8,FALSE
1,44,Gloom (Valencian),Savanna,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,0.19,21,40,,0.6,0.8,FALSE
1,44,Gloom (Valencian),Tropical Island,,any,any,grounded,Natural,light ≥8; ×0.25 day,common,0.19,21,40,,0.6,0.8,FALSE
1,45,Vileplume,Jungle,,night,any,grounded,Natural,light ≥8,common,0.05,35,49,,1.2,1,FALSE
1,45,Vileplume,Temperate,,night,any,grounded,Natural,light ≥8,common,0.01,35,49,,1.2,1,FALSE
1,45,Vileplume (Valencian),Savanna,,night,any,grounded,Natural,light ≥8,common,0.01,35,49,,1.2,1,FALSE
1,45,Vileplume (Valencian),Tropical Island,,night,any,grounded,Natural,light ≥8,common,0.01,35,49,,1.2,1,FALSE
1,46,Paras,Lush,,any,any,grounded,Natural,light ≤7,uncommon,8.4,4,29,,1,0.5,FALSE
1,46,Paras,Mushroom,,any,any,grounded,Natural,,common,9,4,29,,1,0.5,FALSE
1,46,Paras,Nether Fungus,Nether Warped,any,any,grounded,Natural,,common,9,4,29,,1,0.5,FALSE
1,46,Paras,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,uncommon,8.4,4,29,,1,0.5,FALSE
1,47,Parasect,Lush,,any,any,grounded,Natural,light ≤7,uncommon,1.6,24,41,,1.2,1.3,FALSE
1,47,Parasect,Mushroom,,any,any,grounded,Natural,,common,1,24,41,,1.2,1.3,FALSE
1,47,Parasect,Nether Fungus,Nether Warped,any,any,grounded,Natural,,common,1,24,41,,1.2,1.3,FALSE
1,47,Parasect,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,uncommon,1.6,24,41,,1.2,1.3,FALSE
1,48,Venonat,Spooky,,night,any,grounded,Natural,light ≥8,common,5.4,6,31,,0.8,0.9,FALSE
1,48,Venonat,Swamp,,night,any,grounded,Natural,light ≥8,common,5.4,6,31,,0.8,0.9,FALSE
1,49,Venomoth,Spooky,,night,clear,grounded,Natural,light ≥8,common,0.6,31,45,,0.8,1.55,FALSE
1,49,Venomoth,Swamp,,night,clear,grounded,Natural,light ≥8,common,0.6,31,45,,0.8,1.55,FALSE
1,50,Diglett,Overworld,Deep Dark,any,any,grounded,Natural,Y ≥0; light ≤7,common,9,2,27,,0.5,0.7,FALSE
1,50,Diglett (Alolan),Overworld,Deep Dark,any,any,grounded,Natural,Y ≤0; light ≤7,common,9,2,27,,0.5,0.7,FALSE
1,51,Dugtrio,Overworld,Deep Dark,any,any,grounded,Natural,Y ≥0; light ≤7,common,1,26,43,,1.05,1.1,FALSE
1,51,Dugtrio (Alolan),Overworld,Deep Dark,any,any,grounded,Natural,Y ≤0; light ≤7,common,1,26,43,,1.05,1.1,FALSE
1,52,Meowth,Overworld,"Arid, Freezing, Taiga",any,clear,grounded,Natural,light ≥8; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,52,Meowth,Overworld,"Arid, Freezing, Taiga",any,clear,grounded,Natural,light ≥8; at: Village; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,52,Meowth,Arid,,any,any,grounded,Natural,light ≥8; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,52,Meowth,Arid,,any,any,grounded,Natural,light ≥8; at: Village; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,52,Meowth (Alolan),Overworld,"Arid, Freezing",any,clear,grounded,"Natural, Illager_Structures",light ≥8; ×1.5 night,common,7,4,29,,0.6,1.1,FALSE
1,52,Meowth (Alolan),Arid,,any,any,grounded,Natural,light ≥8; ×1.5 night,common,5,4,29,,0.6,1.1,FALSE
1,52,Meowth (Alolan),Freezing,,any,any,grounded,Natural,light ≥8; ×1.5 night,common,5,4,29,,0.6,1.1,FALSE
1,52,Meowth (Alolan),Overworld,,any,any,grounded,Illager_Structures,Y ≥62,uncommon,5.4,4,29,FALSE,0.6,1.1,FALSE
1,52,Meowth (Galarian),Freezing,,any,any,grounded,"Natural, Urban",light ≥8; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,52,Meowth (Galarian),Taiga,,any,any,grounded,"Natural, Urban",light ≥8; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,52,Meowth (Galarian),Freezing,,any,any,grounded,Natural,light ≥8; at: Village; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,52,Meowth (Galarian),Taiga,,any,any,grounded,Natural,light ≥8; at: Village; ×1.5 night,common,9,4,29,,0.6,1.1,FALSE
1,53,Persian,Overworld,"Arid, Freezing, Taiga",any,clear,grounded,"Natural, Urban",light ≥8; ×1.5 night,common,1,28,44,,1,1.2,FALSE
1,53,Persian,Overworld,"Arid, Freezing, Taiga",any,clear,grounded,Natural,light ≥8; at: Village; ×1.5 night,common,1,28,44,,1,1.2,FALSE
1,53,Persian,Arid,,any,any,grounded,"Natural, Urban",light ≥8; ×1.5 night,common,1,28,44,,1,1.2,FALSE
1,53,Persian,Arid,,any,any,grounded,Natural,light ≥8; at: Village; ×1.5 night,common,1,28,44,,1,1.2,FALSE
1,53,Persian (Alolan),Overworld,"Arid, Freezing",any,clear,grounded,"Natural, Illager_Structures",light ≥8; ×1.5 night,common,6,28,44,,1,1.2,FALSE
1,53,Persian (Alolan),Arid,,any,any,grounded,Natural,light ≥8; ×1.5 night,common,6,28,44,,1,1.2,FALSE
1,53,Persian (Alolan),Freezing,,any,any,grounded,Natural,light ≥8; ×1.5 night,common,6,28,44,,1,1.2,FALSE
1,53,Persian (Alolan),Overworld,,any,any,grounded,Illager_Structures,Y ≥62,uncommon,9.6,28,44,FALSE,1,1.2,FALSE
1,54,Psyduck,Swamp,,any,any,grounded,Natural,light ≥8,common,5.4,7,32,,0.8,1,FALSE
1,54,Psyduck,Forest,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,5.4,7,32,,0.8,1,FALSE
1,54,Psyduck,Freshwater,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,5.4,7,32,,0.8,1,FALSE
1,54,Psyduck,Grassland,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,5.4,7,32,,0.8,1,FALSE
1,54,Psyduck,Magical,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,5.4,7,32,,0.8,1,FALSE
1,54,Psyduck,Tropical Island,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,5.4,7,32,,0.8,1,FALSE
1,54,Psyduck,Forest,Freezing,any,any,submerged,Water,light ≥8,common,5.4,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Freshwater,Freezing,any,any,submerged,Water,light ≥8,common,5.4,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Grassland,Freezing,any,any,submerged,Water,light ≥8,common,5.4,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Magical,Freezing,any,any,submerged,Water,light ≥8,common,5.4,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Tropical Island,Freezing,any,any,submerged,Water,light ≥8,common,5.4,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Forest,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,1.8,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Freshwater,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,1.8,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Grassland,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,1.8,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Magical,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,1.8,7,32,TRUE,0.8,1,FALSE
1,54,Psyduck,Tropical Island,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,1.8,7,32,TRUE,0.8,1,FALSE
1,55,Golduck,Swamp,,any,any,grounded,Natural,light ≥8,common,0.6,33,50,,0.8,1.5,FALSE
1,55,Golduck,Forest,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,0.6,33,50,,0.8,1.5,FALSE
1,55,Golduck,Freshwater,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,0.6,33,50,,0.8,1.5,FALSE
1,55,Golduck,Grassland,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,0.6,33,50,,0.8,1.5,FALSE
1,55,Golduck,Magical,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,0.6,33,50,,0.8,1.5,FALSE
1,55,Golduck,Tropical Island,"Freezing, Swamp",any,any,grounded,Natural,near Water/Flowing Water; light ≥8,common,0.6,33,50,,0.8,1.5,FALSE
1,55,Golduck,Forest,Freezing,any,any,submerged,Water,light ≥8,common,0.6,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Freshwater,Freezing,any,any,submerged,Water,light ≥8,common,0.6,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Grassland,Freezing,any,any,submerged,Water,light ≥8,common,0.6,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Magical,Freezing,any,any,submerged,Water,light ≥8,common,0.6,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Tropical Island,Freezing,any,any,submerged,Water,light ≥8,common,0.6,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Forest,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Freshwater,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Grassland,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Magical,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,33,50,TRUE,0.8,1.5,FALSE
1,55,Golduck,Tropical Island,Freezing,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,33,50,TRUE,0.8,1.5,FALSE
1,56,Mankey,Hills,,any,any,grounded,"Natural, Treetop",light ≥8,common,5.4,6,31,,0.6,0.8,FALSE
1,56,Mankey,Jungle,,any,any,grounded,"Natural, Treetop",light ≥8,common,5.4,6,31,,0.6,0.8,FALSE
1,57,Primeape,Hills,,any,any,grounded,"Natural, Treetop",light ≥8,common,0.54,28,46,,0.7,1.1,FALSE
1,57,Primeape,Jungle,,any,any,grounded,"Natural, Treetop",light ≥8,common,0.54,28,46,,0.7,1.1,FALSE
1,58,Growlithe,Overworld,Desert,any,any,grounded,"Natural, Urban",light ≥8,uncommon,9.2,10,35,,1.1,1.15,FALSE
1,58,Growlithe,Overworld,Desert,any,any,grounded,Natural,light ≥8; at: Village,uncommon,9.2,10,35,,1.1,1.15,FALSE
1,58,Growlithe (Hisuian),Peak,,any,any,grounded,Natural,,uncommon,8,12,36,TRUE,1.1,1.15,FALSE
1,59,Arcanine,Overworld,Desert,any,any,grounded,"Natural, Urban",light ≥8,uncommon,0.8,30,56,,1.2,1.7,FALSE
1,59,Arcanine,Overworld,Desert,any,any,grounded,Natural,light ≥8; at: Village,uncommon,0.8,30,56,,1.2,1.7,FALSE
1,59,Arcanine (Hisuian),Peak,,any,any,grounded,Natural,,rare,5,38,57,TRUE,1.2,1.7,FALSE
1,59,Arcanine (Hisuian),Nether Basalt,,any,any,grounded,Natural,,uncommon,3,38,57,,1.2,1.7,FALSE
1,60,Poliwag,Swamp,,any,rain,grounded,Natural,light ≥8,common,9,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Swamp,,any,any,submerged,Water,near Lily Pad,common,9,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Freshwater,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Hills,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Jungle,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Magical,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Mushroom,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Temperate,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Freshwater,"Freezing, Swamp",any,any,submerged,Water,,common,5.4,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Hills,"Freezing, Swamp",any,any,submerged,Water,,common,5.4,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Jungle,"Freezing, Swamp",any,any,submerged,Water,,common,5.4,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Magical,"Freezing, Swamp",any,any,submerged,Water,,common,5.4,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Mushroom,"Freezing, Swamp",any,any,submerged,Water,,common,5.4,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Temperate,"Freezing, Swamp",any,any,submerged,Water,,common,5.4,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Lush,,any,any,grounded,Natural,light ≤7,common,1.8,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Lush,,any,any,submerged,Water,light ≤7,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Freshwater,Freezing,any,any,fishing,,,common,9,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Hills,Freezing,any,any,fishing,,,common,9,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Jungle,Freezing,any,any,fishing,,,common,9,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Magical,Freezing,any,any,fishing,,,common,9,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Mushroom,Freezing,any,any,fishing,,,common,9,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Temperate,Freezing,any,any,fishing,,,common,9,5,30,TRUE,0.6,0.8,FALSE
1,60,Poliwag,Lush,,any,any,fishing,,light ≤7; ×0.6,common,9,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Swamp,,any,any,submerged,Water,near Lily Pad; light ≥8,common,9,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Freshwater,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,5.4,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Hills,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,5.4,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Jungle,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,5.4,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Magical,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,5.4,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Mushroom,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,5.4,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Temperate,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,5.4,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Freshwater,Freezing,any,any,fishing,,light ≥8,common,9,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Hills,Freezing,any,any,fishing,,light ≥8,common,9,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Jungle,Freezing,any,any,fishing,,light ≥8,common,9,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Magical,Freezing,any,any,fishing,,light ≥8,common,9,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Mushroom,Freezing,any,any,fishing,,light ≥8,common,9,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Temperate,Freezing,any,any,fishing,,light ≥8,common,9,5,30,FALSE,0.6,0.8,FALSE
1,60,Poliwag,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,1.8,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Overworld,Lush,any,any,submerged,Water,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,5.4,5,30,,0.6,0.8,FALSE
1,60,Poliwag,Overworld,Lush,any,any,fishing,,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove; ×0.6,common,9,5,30,,0.6,0.8,FALSE
1,61,Poliwhirl,Swamp,,any,rain,grounded,Natural,light ≥8,common,0.95,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Swamp,,any,any,submerged,Water,near Lily Pad,common,0.95,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Freshwater,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Hills,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Jungle,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Magical,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Mushroom,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Temperate,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Freshwater,"Freezing, Swamp",any,any,submerged,Water,,common,0.57,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Hills,"Freezing, Swamp",any,any,submerged,Water,,common,0.57,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Jungle,"Freezing, Swamp",any,any,submerged,Water,,common,0.57,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Magical,"Freezing, Swamp",any,any,submerged,Water,,common,0.57,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Mushroom,"Freezing, Swamp",any,any,submerged,Water,,common,0.57,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Temperate,"Freezing, Swamp",any,any,submerged,Water,,common,0.57,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Lush,,any,any,grounded,Natural,light ≤7,common,0.19,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Lush,,any,any,submerged,Water,light ≤7,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Freshwater,Freezing,any,any,fishing,,,common,0.95,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Hills,Freezing,any,any,fishing,,,common,0.95,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Jungle,Freezing,any,any,fishing,,,common,0.95,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Magical,Freezing,any,any,fishing,,,common,0.95,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Mushroom,Freezing,any,any,fishing,,,common,0.95,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Temperate,Freezing,any,any,fishing,,,common,0.95,25,39,TRUE,1,1.1,FALSE
1,61,Poliwhirl,Lush,,any,any,fishing,,light ≤7; ×0.6,common,0.95,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Swamp,,any,any,submerged,Water,near Lily Pad; light ≥8,common,0.95,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Freshwater,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,0.57,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Hills,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,0.57,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Jungle,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,0.57,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Magical,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,0.57,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Mushroom,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,0.57,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Temperate,"Freezing, Swamp",any,any,submerged,Water,light ≥8,common,0.57,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Freshwater,Freezing,any,any,fishing,,light ≥8,common,0.95,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Hills,Freezing,any,any,fishing,,light ≥8,common,0.95,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Jungle,Freezing,any,any,fishing,,light ≥8,common,0.95,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Magical,Freezing,any,any,fishing,,light ≥8,common,0.95,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Mushroom,Freezing,any,any,fishing,,light ≥8,common,0.95,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Temperate,Freezing,any,any,fishing,,light ≥8,common,0.95,25,39,FALSE,1,1.1,FALSE
1,61,Poliwhirl,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,0.19,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Overworld,Lush,any,any,submerged,Water,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,0.57,25,39,,1,1.1,FALSE
1,61,Poliwhirl,Overworld,Lush,any,any,fishing,,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove; ×0.6,common,0.95,25,39,,1,1.1,FALSE
1,62,Poliwrath,Swamp,,any,rain,grounded,Natural,light ≥8,common,0.025,34,51,,1,1.3,FALSE
1,62,Poliwrath,Swamp,,any,any,submerged,Water,near Lily Pad,common,0.025,34,51,TRUE,1,1.3,FALSE
1,62,Poliwrath,Freshwater,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.015,34,51,,1,1.3,FALSE
1,62,Poliwrath,Hills,"Freezing, Swamp",any,rain,grounded,Natural,near Water; light ≥8,common,0.015,34,51,,1,1.3,FALSE
